ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color1,Pattern1,Color2,Pattern2,Color3,Pattern3,Scaling,Emission
1,29664,2202,(S)DominantFemdomLow01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,dominant_femdom_low01_%1%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,29664,2202,(S)DominantFemdomMedium01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,dominant_femdom_medium01_%2%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,29664,2202,(S)DominantFutadomLow01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,dominant_futadom_low01_%3%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,29664,2202,(S)DominantFutadomMedium01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,dominant_futadom_medium01_%4%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,29664,2202,(S)GigglingLow01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,giggling_low01_%5%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,29664,2202,(S)GigglingMedium01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,giggling_medium01_%6%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,29664,2202,(S)SubmissiveForcedLow01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,submissive_forced_low01_%7%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,29664,2202,(S)SubmissiveForcedMedium01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,submissive_forced_medium01_%8%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,29664,2202,(S)SubmissiveWillingLow01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,submissive_willing_low01_%9%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,29664,2202,(S)SubmissiveWillingMedium01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/dialogue[f]_[chiyo1000nights]/bundle.unity3d,submissive_willing_medium01_%10%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,29664,2203,BreathingHeavyBreathingLowFast01,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/moaning[f]_[chiyo1000nights]/bundle.unity3d,breathing_heavy_breathing_low_fast01_%11%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,29664,2203,BreathingHeavyBreathingLowFast02,,studio/com_ax_mmd_opennsfw-voicepack[f]-chiyo1000nights/moaning[f]_[chiyo1000nights]/bundle.unity3d,breathing_heavy_breathing_low_fast02_%12%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
