ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color1,Pattern1,Color2,Pattern2,Color3,Pattern3,Scaling,Emission
1,29664,302,(S)InsideInternal01,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,29664,302,(S)InsideInternal02,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,29664,302,(S)InsideInternal03,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,29664,302,(S)InsideInternal04,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,29664,302,(S)InsideInternal05,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,29664,302,(S)InsideInternal06,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,29664,302,(S)InsideInternal07,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,29664,302,(S)InsideInternal08,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,29664,302,(S)InsideInternal09,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,29664,302,(S)InsideInternal10,,studio/com_ax_mmd_opennsfw-03-cum/inside-internal_[chiyo1000nights]/bundle.unity3d,inside_internal10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
