ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color1,Pattern1,Color2,Pattern2,Color3,Pattern3,Scaling,Emission
1,29664,2302,(S)BlowjobHighPitch01,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_high_pitch01_%1%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,29664,2302,(S)BlowjobHighPitch02,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_high_pitch02_%2%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,29664,2302,(S)BlowjobHighPitch03,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_high_pitch03_%3%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,29664,2302,(S)BlowjobHighPitch04,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_high_pitch04_%4%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,29664,2302,(S)BlowjobHighPitch05,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_high_pitch05_%5%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,29664,2302,(S)BlowjobLowPitch01,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_low_pitch01_%6%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,29664,2302,(S)BlowjobLowPitch02,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_low_pitch02_%7%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,29664,2302,(S)BlowjobLowPitch03,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_low_pitch03_%8%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,29664,2302,(S)BlowjobLowPitch04,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_low_pitch04_%9%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,29664,2302,(S)BlowjobLowPitch05,,studio/com_ax_mmd_opennsfw-moanpack[f]-velvetsheetzva/blowjob_[velvetsheetzva]/bundle.unity3d,blowjob_low_pitch05_%10%,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
