ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color1,Pattern1,Color2,Pattern2,Color3,Pattern3,Scaling,Emission
1,29664,2002,AfterClimaxHighAFast01,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_afast01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,29664,2002,AfterClimaxHighAFast02,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_afast02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,29664,2002,AfterClimaxHighAFast03,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_afast03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,29664,2002,AfterClimaxHighAFast04,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_afast04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,29664,2002,AfterClimaxHighAFast05,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_afast05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,29664,2002,AfterClimaxHighA01,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_a01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,29664,2002,AfterClimaxHighA02,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_a02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,29664,2002,AfterClimaxHighA03,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_a03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,29664,2002,AfterClimaxHighA04,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_a04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,29664,2002,AfterClimaxHighA05,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_a05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,29664,2002,AfterClimaxHighASlow01,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_aslow01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,29664,2002,AfterClimaxHighASlow02,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_aslow02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,29664,2002,AfterClimaxHighASlow03,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_aslow03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,29664,2002,AfterClimaxHighASlow04,,studio/com_ax_mmd_opennsfw-moanpackf-geministarsign1/moans[f]_[geministarsign1]/bundle.unity3d,after_climax_high_aslow04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
