ID,Group Number,Category Number,Name,Manifest,Bundle Path,File Name,Child Attachment Transform,Animation,Color1,Pattern1,Color2,Pattern2,Color3,Pattern3,Scaling,Emission
1,29664,702,MetalSpringsLongFull,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long_full,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,29664,702,(S)MetalSpringsLong01,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,29664,702,(S)MetalSpringsLong02,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,29664,702,(S)MetalSpringsLong03,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,29664,702,(S)MetalSpringsLong04,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,29664,702,(S)MetalSpringsLong05,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,29664,702,(S)MetalSpringsLong06,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,29664,702,(S)MetalSpringsLong07,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,29664,702,(S)MetalSpringsLong08,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10,29664,702,(S)MetalSpringsLong09,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,29664,702,(S)MetalSpringsLong10,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,29664,702,(S)MetalSpringsLong11,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,29664,702,(S)MetalSpringsLong12,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,29664,702,(S)MetalSpringsLong13,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
15,29664,702,(S)MetalSpringsLong14,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,29664,702,(S)MetalSpringsLong15,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_long15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17,29664,702,MetalSpringsShortFull,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short_full,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,29664,702,(S)MetalSpringsShort01,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19,29664,702,(S)MetalSpringsShort02,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,29664,702,(S)MetalSpringsShort03,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21,29664,702,(S)MetalSpringsShort04,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22,29664,702,(S)MetalSpringsShort05,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23,29664,702,(S)MetalSpringsShort06,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
24,29664,702,(S)MetalSpringsShort07,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25,29664,702,(S)MetalSpringsShort08,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26,29664,702,(S)MetalSpringsShort09,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27,29664,702,(S)MetalSpringsShort10,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short10,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28,29664,702,(S)MetalSpringsShort11,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29,29664,702,(S)MetalSpringsShort12,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30,29664,702,(S)MetalSpringsShort13,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short13,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31,29664,702,(S)MetalSpringsShort14,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short14,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32,29664,702,(S)MetalSpringsShort15,,studio/com_ax_mmd_opennsfw-07-materials/metal_springs_[---]/bundle.unity3d,metal_springs_short15,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33,29664,703,WoodenTableFoleyFull,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley_full,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34,29664,703,(S)WoodenTableFoley01,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley01,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35,29664,703,(S)WoodenTableFoley02,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley02,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,29664,703,(S)WoodenTableFoley03,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37,29664,703,(S)WoodenTableFoley04,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley04,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38,29664,703,(S)WoodenTableFoley05,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley05,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39,29664,703,(S)WoodenTableFoley06,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley06,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40,29664,703,(S)WoodenTableFoley07,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley07,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41,29664,703,(S)WoodenTableFoley08,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley08,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42,29664,703,(S)WoodenTableFoley09,,studio/com_ax_mmd_opennsfw-07-materials/wooden_table_[lehornysfx3d]/bundle.unity3d,wooden_table_foley09,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
